prov_code,capital,town_name,debt
26,0,Bergasillas Bajera,0
26,0,Bezares,0
26,0,Bobadilla,0
26,0,Brieva de Cameros,27
26,0,Briñas,88
26,0,Briones,0
26,0,Cabezón de Cameros,12
26,0,Calahorra,5.244
26,0,Camprovín,12
26,0,Canales de la Sierra,82
26,0,Canillas de Río Tuerto,0
26,0,Cañas,0
26,0,Cárdenas,91
26,0,Casalarreina,455
26,0,Castañares de Rioja,0
26,0,Castroviejo,0
26,0,Cellorigo,0
26,0,Cenicero,1.183
26,0,Cervera del Río Alhama,1.480
26,0,Cidamón,0
26,0,Cihuri,0
26,0,Cirueña,0
26,0,Clavijo,43
26,0,Cordovín,0
26,0,Corera,0
26,0,Cornago,19
26,0,Corporales,0
26,0,Cuzcurrita de Río Tirón,434
26,0,Daroca de Rioja,0
26,0,Enciso,0
26,0,Entrena,909
26,0,Estollo,0
26,0,Ezcaray,544
26,0,Foncea,0
26,0,Fonzaleche,5
26,0,Fuenmayor,519
26,0,Galbárruli,0
26,0,Galilea,13
26,0,Gallinero de Cameros,0
26,0,Gimileo,0
26,0,Grañón,0
26,0,Grávalos,8
26,0,Haro,858
26,0,Herce,235
26,0,Herramélluri,27
26,0,Hervías,0
26,0,Hormilla,0
26,0,Hormilleja,0
26,0,Hornillos de Cameros,0
26,0,Hornos de Moncalvillo,0
26,0,Huércanos,175
26,0,Igea,0
26,0,Jalón de Cameros,14
26,0,Laguna de Cameros,117
26,0,Lagunilla del Jubera,0
26,0,Lardero,1.912
26,0,Ledesma de la Cogolla,0
26,0,Leiva,16
26,0,Leza de Río Leza,0
26,1,Logroño,28.123
26,0,Lumbreras,0
26,0,Manjarrés,1
26,0,Mansilla de la Sierra,0
26,0,Manzanares de Rioja,0
26,0,Matute,0
26,0,Medrano,0
26,0,Munilla,0
26,0,Murillo de Río Leza,2.121
26,0,Muro de Aguas,0
26,0,Muro en Cameros,0
26,0,Nájera,2.262
26,0,Nalda,0
26,0,Navajún,0
26,0,Navarrete,0
26,0,Nestares,0
26,0,Nieva de Cameros,0
26,0,Ocón,0
26,0,Ochánduri,296
26,0,Ojacastro,0
26,0,Ollauri,323
26,0,Ortigosa de Cameros,269
26,0,Pazuengos,3
26,0,Pedroso,0
26,0,Pinillos,0
26,0,Pradejón,2.085
26,0,Pradillo,31
26,0,Préjano,23
26,0,Quel,0
26,0,Rabanera,0
26,0,Rasillo de Cameros (El),0
26,0,Redal (El),11
26,0,Ribafrecha,450
26,0,Rincón de Soto,227
26,0,Robres del Castillo,0
26,0,Rodezno,0
26,0,Sajazarra,0
26,0,San Asensio,240
26,0,San Millán de la Cogolla,0
26,0,San Millán de Yécora,6
26,0,San Román de Cameros,0
26,0,Santa Coloma,0
26,0,Santa Engracia del Jubera,0
26,0,Santa Eulalia Bajera,0
26,0,Santo Domingo de la Calzada,425
26,0,San Torcuato,277
26,0,Santurde de Rioja,0
26,0,Santurdejo,0
26,0,San Vicente de la Sonsierra,163
26,0,Sojuela,222
26,0,Sorzano,30
26,0,Sotés,0
26,0,Soto en Cameros,36
26,0,Terroba,0
26,0,Tirgo,145
26,0,Tobía,11
26,0,Tormantos,71
26,0,Torrecilla en Cameros,107
26,0,Torrecilla sobre Alesanco,0
26,0,Torre en Cameros,0
26,0,Torremontalbo,0
26,0,Treviana,47
26,0,Tricio,111
26,0,Tudelilla,44
26,0,Uruñuela,96
26,0,Valdemadera,0
26,0,Valgañón,0
26,0,Ventosa,0
26,0,Ventrosa,80
26,0,Viguera,0
26,0,Villalba de Rioja,204
26,0,Villalobar de Rioja,0
26,0,Villamediana de Iregua,155
26,0,Villanueva de Cameros,0
26,0,Villar de Arnedo (El),0
26,0,Villar de Torre,9
26,0,Villarejo,0
26,0,Villarroya,18
26,0,Villarta-Quintana,30
26,0,Villavelayo,0
26,0,Villaverde de Rioja,0
26,0,Villoslada de Cameros,0
26,0,Viniegra de Abajo,0
26,0,Viniegra de Arriba,0
26,0,Zarratón,306
26,0,Zarzosa,0
26,0,Zorraquín,0
27,0,Abadín,0
27,0,Alfoz,171
27,0,Antas de Ulla,963
27,0,Baleira,0
27,0,Barreiros,2.129
27,0,Becerreá,0
27,0,Begonte,358
27,0,Bóveda,5
27,0,Carballedo,147
27,0,Castro de Rei,600
27,0,Castroverde,0
27,0,Cervantes,0
27,0,Cervo,639
27,0,Corgo (O),0
27,0,Cospeito,1.977
27,0,Chantada,1.962
27,0,Folgoso do Courel,0
27,0,Fonsagrada (A),440
27,0,Foz,0
27,0,Friol,0
27,0,Xermade,5
27,0,Guitiriz,0
27,0,Guntín,0
27,0,Incio (O),93
27,0,Xove,0
27,0,Láncara,151
27,0,Lourenzá,209
27,1,Lugo,2.660
27,0,Meira,337
27,0,Mondoñedo,871
27,0,Monforte de Lemos,1.246
27,0,Monterroso,490
27,0,Muras,0
27,0,Navia de Suarna,0
27,0,Negueira de Muñiz,0
27,0,Nogais (As),0
27,0,Ourol,0
27,0,Outeiro de Rei,0
27,0,Palas de Rei,924
27,0,Pantón,29
27,0,Paradela,129
27,0,Páramo (O),4
27,0,Pastoriza (A),567
27,0,Pedrafita do Cebreiro,0
27,0,Pol,585
27,0,Pobra do Brollón (A),691
27,0,Pontenova (A),380
27,0,Portomarín,0
27,0,Quiroga,625
27,0,Ribadeo,899
27,0,Ribas de Sil,0
27,0,Ribeira de Piquín,0
27,0,Riotorto,440
27,0,Samos,0
27,0,Rábade,0
27,0,Sarria,1.284
27,0,Saviñao (O),0
27,0,Sober,138
27,0,Taboada,579
27,0,Trabada,207
27,0,Triacastela,0
27,0,Valadouro (O),0
27,0,Vicedo (O),0
27,0,Vilalba,881
27,0,Viveiro,11.174
27,0,Baralla,0
27,0,Burela,0
28,0,Acebeda (La),0
28,0,Ajalvir,1.347
28,0,Alameda del Valle,0
28,0,Álamo (El),11.022
28,0,Alcalá de Henares,137.150
28,0,Alcobendas,3.073
28,0,Alcorcón,300.383
28,0,Aldea del Fresno,236
28,0,Algete,26.027
28,0,Alpedrete,4
28,0,Ambite,297
28,0,Anchuelo,209
28,0,Aranjuez,89.243
28,0,Arganda del Rey,98.564
28,0,Arroyomolinos,1.234
28,0,Atazar (El),0
28,0,Batres,288
28,0,Becerril de la Sierra,0
28,0,Belmonte de Tajo,6
28,0,Berzosa del Lozoya,166
28,0,Berrueco (El),0
28,0,Boadilla del Monte,682
28,0,Boalo (El),1.749
28,0,Braojos,0
28,0,Brea de Tajo,0
28,0,Brunete,7.725
28,0,Buitrago del Lozoya,396
28,0,Bustarviejo,461
28,0,Cabanillas de la Sierra,0
28,0,Cabrera (La),2
28,0,Cadalso de los Vidrios,409
28,0,Camarma de Esteruelas,1.086
28,0,Campo Real,1.497
28,0,Canencia,0
28,0,Carabaña,839
28,0,Casarrubuelos,6.721
28,0,Cenicientos,6.933
28,0,Cercedilla,0
28,0,Cervera de Buitrago,0
28,0,Ciempozuelos,14.109
28,0,Cobeña,595
28,0,Colmenar del Arroyo,24
28,0,Colmenar de Oreja,7.019
28,0,Colmenarejo,1.511
28,0,Colmenar Viejo,4
28,0,Collado Mediano,1.543
28,0,Collado Villalba,51.287
28,0,Corpa,0
28,0,Coslada,29.872
28,0,Cubas de la Sagra,971
28,0,Chapinería,365
28,0,Chinchón,2.361
28,0,Daganzo de Arriba,5.302
28,0,Escorial (El),0
28,0,Estremera,336
28,0,Fresnedillas de la Oliva,1.199
28,0,Fresno de Torote,561
28,0,Fuenlabrada,27.976
28,0,Fuente el Saz de Jarama,6.377
28,0,Fuentidueña de Tajo,0
28,0,Galapagar,16.265
28,0,Garganta de los Montes,247
28,0,Gargantilla del Lozoya y Pinilla de Buitrago,0
28,0,Gascones,0
28,0,Getafe,22.987
28,0,Griñón,9.932
28,0,Guadalix de la Sierra,137
28,0,Guadarrama,1.103
28,0,Hiruela (La),0
28,0,Horcajo de la Sierra-Aoslos,88
28,0,Horcajuelo de la Sierra,0
28,0,Hoyo de Manzanares,0
28,0,Humanes de Madrid,16.244
28,0,Leganés,34.270
28,0,Loeches,4.066
28,0,Lozoya,0
28,0,Madarcos,48
28,1,Madrid,3.423.493
28,0,Majadahonda,886
28,0,Manzanares el Real,964
28,0,Meco,537
28,0,Mejorada del Campo,5.579
28,0,Miraflores de la Sierra,2.505
28,0,Molar (El),1.054
28,0,Molinos (Los),746
28,0,Montejo de la Sierra,1
28,0,Moraleja de Enmedio,34.044
28,0,Moralzarzal,892
28,0,Morata de Tajuña,0
28,0,Móstoles,109.218
28,0,Navacerrada,0
28,0,Navalafuente,0
28,0,Navalagamella,150
28,0,Navalcarnero,102.536
28,0,Navarredonda y San Mamés,0
28,0,Navas del Rey,0
28,0,Nuevo Baztán,147
28,0,Olmeda de las Fuentes,109
28,0,Orusco de Tajuña,683
28,0,Paracuellos de Jarama,0
28,0,Parla,418.183
28,0,Patones,0
28,0,Pedrezuela,526
28,0,Pelayos de la Presa,0
28,0,Perales de Tajuña,251
28,0,Pezuela de las Torres,331
28,0,Pinilla del Valle,0
28,0,Pinto,12.871
28,0,Piñuécar-Gandullas,0
28,0,Pozuelo de Alarcón,1.126
28,0,Pozuelo del Rey,479
28,0,Prádena del Rincón,0
28,0,Puebla de la Sierra,528
28,0,Quijorna,4.427
28,0,Rascafría,117
28,0,Redueña,0
28,0,Ribatejada,0
28,0,Rivas-Vaciamadrid,86.619
28,0,Robledillo de la Jara,0
28,0,Robledo de Chavela,0
28,0,Robregordo,0
28,0,Rozas de Madrid (Las),18.774
28,0,Rozas de Puerto Real,267
28,0,San Agustín del Guadalix,0
28,0,San Fernando de Henares,65.021
28,0,San Lorenzo de El Escorial,3.123
28,0,San Martín de la Vega,10.363
28,0,San Martín de Valdeiglesias,4.856
28,0,San Sebastián de los Reyes,9.697
28,0,Santa María de la Alameda,235
28,0,Santorcaz,32
28,0,Santos de la Humosa (Los),915
28,0,Serna del Monte (La),0
28,0,Serranillos del Valle,5.737
28,0,Sevilla la Nueva,1.639
28,0,Somosierra,0
28,0,Soto del Real,950
28,0,Talamanca de Jarama,19
28,0,Tielmes,0
28,0,Titulcia,619
28,0,Torrejón de Ardoz,136.857
28,0,Torrejón de la Calzada,16.356
28,0,Torrejón de Velasco,8.739
28,0,Torrelaguna,1.283
28,0,Torrelodones,3.870
28,0,Torremocha de Jarama,1.599
28,0,Torres de la Alameda,2.090
28,0,Valdaracete,263
28,0,Valdeavero,0
28,0,Valdelaguna,0
28,0,Valdemanco,183
28,0,Valdemaqueda,178
28,0,Valdemorillo,0
28,0,Valdemoro,69.479
28,0,Valdeolmos-Alalpardo,0
28,0,Valdepiélagos,0
28,0,Valdetorres de Jarama,0
28,0,Valdilecha,0
28,0,Valverde de Alcalá,127
28,0,Velilla de San Antonio,1.528
28,0,Vellón (El),441
28,0,Venturada,501
28,0,Villaconejos,3.599
28,0,Villa del Prado,106
28,0,Villalbilla,4.019
28,0,Villamanrique de Tajo,128
28,0,Villamanta,541
28,0,Villamantilla,556
28,0,Villanueva de la Cañada,1
28,0,Villanueva del Pardillo,1.813
28,0,Villanueva de Perales,2.654
28,0,Villar del Olmo,50
28,0,Villarejo de Salvanés,80
28,0,Villaviciosa de Odón,2.899
28,0,Villavieja del Lozoya,0
28,0,Zarzalejo,0
28,0,Lozoyuela-Navas-Sieteiglesias,0
28,0,Puentes Viejas,0
28,0,Tres Cantos,1.080
29,0,Alameda,201
29,0,Alcaucín,0
29,0,Alfarnate,0
29,0,Alfarnatejo,117
29,0,Algarrobo,1.255
29,0,Algatocín,183
29,0,Alhaurín de la Torre,6.760
29,0,Alhaurín el Grande,7.939
29,0,Almáchar,1
29,0,Almargen,0
29,0,Almogía,910
29,0,Álora,291
29,0,Alozaina,4.724
29,0,Alpandeire,0
29,0,Antequera,15.882
29,0,Árchez,0
29,0,Archidona,1.474
29,0,Ardales,1.195
29,0,Arenas,22
29,0,Arriate,669
29,0,Atajate,214
29,0,Benadalid,0
29,0,Benahavís,0
29,0,Benalauría,103
29,0,Benalmádena,72.981
29,0,Benamargosa,874
29,0,Benamocarra,2.665
29,0,Benaoján,30
29,0,Benarrabá,159
29,0,Borge (El),823
29,0,Burgo (El),39
29,0,Campillos,2.135
29,0,Canillas de Aceituno,258
29,0,Canillas de Albaida,698
29,0,Cañete la Real,1.900
29,0,Carratraca,39
29,0,Cartajima,0
29,0,Cártama,181
29,0,Casabermeja,0
29,0,Casarabonela,2.099
29,0,Casares,1.437
29,0,Coín,16.189
29,0,Colmenar,1.719
29,0,Comares,0
29,0,Cómpeta,0
29,0,Cortes de la Frontera,4.602
29,0,Cuevas Bajas,41
29,0,Cuevas del Becerro,159
29,0,Cuevas de San Marcos,606
29,0,Cútar,63
29,0,Estepona,75.088
29,0,Faraján,0
29,0,Frigiliana,618
29,0,Fuengirola,9.416
29,0,Fuente de Piedra,630
29,0,Gaucín,1.485
29,0,Genalguacil,0
29,0,Guaro,4.297
29,0,Humilladero,1.308
29,0,Igualeja,0
29,0,Istán,1
29,0,Iznate,169
29,0,Jimera de Líbar,0
29,0,Jubrique,0
29,0,Júzcar,53
29,0,Macharaviaya,52
29,1,Málaga,479.600
29,0,Manilva,2.871
29,0,Marbella,69
29,0,Mijas,81
29,0,Moclinejo,477
29,0,Mollina,1.668
29,0,Monda,0
29,0,Montejaque,431
29,0,Nerja,6.415
29,0,Ojén,0
29,0,Parauta,0
29,0,Periana,122
29,0,Pizarra,3.018
29,0,Pujerra,14
29,0,Rincón de la Victoria,47.995
29,0,Riogordo,487
29,0,Ronda,10.632
29,0,Salares,0
29,0,Sayalonga,0
29,0,Sedella,0
29,0,Sierra de Yeguas,1.048
29,0,Teba,3
29,0,Tolox,500
29,0,Torrox,2.439
29,0,Totalán,0
29,0,Valle de Abdalajís,955
29,0,Vélez-Málaga,47.067
29,0,Villanueva de Algaidas,2.237
29,0,Villanueva del Rosario,1.469
29,0,Villanueva del Trabuco,0
29,0,Villanueva de Tapia,329
29,0,Viñuela,621
29,0,Yunquera,0
29,0,Torremolinos,50.143
29,0,Villanueva de la Concepción,0
29,0,Montecorto,0
29,0,Serrato,0
30,0,Abanilla,3.509
30,0,Abarán,8.068
30,0,Águilas,2.264
30,0,Albudeite,306
30,0,Alcantarilla,39.337
30,0,Aledo,3.062
30,0,Alguazas,3.157
30,0,Alhama de Murcia,0
30,0,Archena,17.695
30,0,Beniel,10.973
30,0,Blanca,2.747
30,0,Bullas,6.743
30,0,Calasparra,7.078
30,0,Campos del Río,3.601
30,0,Caravaca de la Cruz,28.786
30,0,Cartagena,70.387
30,0,Cehegín,9.214
30,0,Ceutí,27.691
30,0,Cieza,3.074
30,0,Fortuna,0
30,0,Fuente Álamo de Murcia,13.758
30,0,Jumilla,4.121
30,0,Librilla,5.881
30,0,Lorca,42.232
30,0,Lorquí,3.612
30,0,Mazarrón,3.614
30,0,Molina de Segura,13.661
30,0,Moratalla,12.659
30,0,Mula,8.616
30,1,Murcia,310.701
30,0,Ojós,440
30,0,Pliego,1.740
30,0,Puerto Lumbreras,9.714
30,0,Ricote,493
30,0,San Javier,13.991
30,0,San Pedro del Pinatar,23.183
30,0,Torre-Pacheco,16.717
30,0,Torres de Cotillas (Las),0
30,0,Totana,97.118
30,0,Ulea,0
30,0,Unión (La),11.209
30,0,Villanueva del Río Segura,8.306
30,0,Yecla,14.405
30,0,Santomera,4.579
30,0,Alcázares (Los),10.352
31,0,Abáigar,0
31,0,Abárzuza/Abartzuza,0
31,0,Abaurregaina/Abaurrea Alta,139
31,0,Abaurrepea/Abaurrea Baja,0
31,0,Aberin,0
31,0,Ablitas,1.020
31,0,Adiós,100
31,0,Aguilar de Codés,0
31,0,Aibar/Oibar,538
31,0,Altsasu/Alsasua,1.717
31,0,Allín/Allin,0
31,0,Allo,0
31,0,Améscoa Baja,0
31,0,Ancín/Antzin,144
31,0,Andosilla,1.649
31,0,Ansoáin/Antsoain,760
31,0,Anue,238
31,0,Añorbe,652
31,0,Aoiz/Agoitz,729
31,0,Araitz,0
31,0,Aranarache/Aranaratxe,0
31,0,Arantza,302
31,0,Aranguren,0
31,0,Arano,0
31,0,Arakil,200
31,0,Aras,233
31,0,Arbizu,761
31,0,Arce/Artzi,0
31,0,Arcos (Los),919
31,0,Arellano,0
31,0,Areso,187
31,0,Arguedas,392
31,0,Aria,0
31,0,Aribe,0
31,0,Armañanzas,0
31,0,Arróniz,180
31,0,Arruazu,0
31,0,Artajona,154
31,0,Artazu,74
31,0,Atez/Atetz,54
31,0,Ayegui/Aiegi,815
31,0,Azagra,1.040
31,0,Azuelo,0
31,0,Bakaiku,78
31,0,Barásoain,0
31,0,Barbarin,29
31,0,Bargota,45
31,0,Barillas,80
31,0,Basaburua,445
31,0,Baztan,4.223
31,0,Beire,0
31,0,Belascoáin,50
31,0,Berbinzana,328
31,0,Bertizarana,0
31,0,Betelu,258
31,0,Biurrun-Olcoz,102
31,0,Buñuel,0
31,0,Auritz/Burguete,60
31,0,Burgui/Burgi,249
31,0,Burlada/Burlata,9
31,0,Busto (El),10
31,0,Cabanillas,287
31,0,Cabredo,0
31,0,Cadreita,560
31,0,Caparroso,171
31,0,Cárcar,396
31,0,Carcastillo,488
31,0,Cascante,1.002
31,0,Cáseda,342
31,0,Castejón,5.640
31,0,Castillonuevo,0
31,0,Cintruénigo,3.853
31,0,Ziordia,87
31,0,Cirauqui/Zirauki,40
31,0,Ciriza/Ziritza,59
31,0,Cizur,0
31,0,Corella,3.234
31,0,Cortes,0
31,0,Desojo,78
31,0,Dicastillo,22
31,0,Donamaria,0
31,0,Etxalar,60
31,0,Echarri/Etxarri,0
31,0,Etxarri Aranatz,463
31,0,Etxauri,0
31,0,Valle de Egüés,0
31,0,Elgorriaga,0
31,0,Noáin (Valle de Elorz)/Noain (Elortzibar),1.800
31,0,Enériz/Eneritz,400
31,0,Eratsun,25
31,0,Ergoiena,0
31,0,Erro,0
31,0,Ezcároz/Ezkaroze,0
31,0,Eslava,0
31,0,Esparza de Salazar/Espartza Zaraitzu,0
31,0,Espronceda,24
31,0,Estella-Lizarra,192
31,0,Esteribar,0
31,0,Etayo,0
31,0,Eulate,0
31,0,Ezcabarte,742
31,0,Ezkurra,0
31,0,Ezprogui,0
31,0,Falces,1.526
31,0,Fitero,482
31,0,Fontellas,613
31,0,Funes,499
31,0,Fustiñana,293
31,0,Galar,0
31,0,Gallipienzo/Galipentzu,18
31,0,Gallués/Galoze,0
31,0,Garaioa,59
31,0,Garde,63
31,0,Garínoain,369
31,0,Garralda,216
31,0,Genevilla,0
31,0,Goizueta,0
31,0,Goñi,0
31,0,Güesa/Gorza,0
31,0,Guesálaz/Gesalatz,0
31,0,Guirguillano,0
31,0,Huarte/Uharte,1.068
31,0,Uharte Arakil,604
31,0,Ibargoiti,0
31,0,Igúzquiza,0
31,0,Imotz,283
31,0,Irañeta,167
31,0,Isaba/Izaba,558
31,0,Ituren,112
31,0,Iturmendi,196
31,0,Iza/Itza,568
31,0,Izagaondoa,0
31,0,Izalzu/Itzaltzu,0
31,0,Jaurrieta,76
31,0,Javier,129
31,0,Juslapeña,0
31,0,Beintza-Labaien,0
31,0,Lakuntza,450
31,0,Lana,0
31,0,Lantz,0
31,0,Lapoblación,8
31,0,Larraga,0
31,0,Larraona,40
31,0,Larraun,0
31,0,Lazagurría,0
31,0,Leache-Leatxe,0
31,0,Legarda,42
31,0,Legaria,0
31,0,Leitza,587
31,0,Leoz/Leotz,300
31,0,Lerga,36
31,0,Lerín,405
31,0,Lesaka,3.304
31,0,Lezaun,0
31,0,Liédena,75
31,0,Lizoáin-Arriasgoiti,0
31,0,Lodosa,207
31,0,Lónguida/Longida,0
31,0,Lumbier,719
31,0,Luquin,0
31,0,Mañeru,5
31,0,Marañón,0
31,0,Marcilla,521
31,0,Mélida,289
31,0,Mendavia,94
31,0,Mendaza,0
31,0,Mendigorría,734
31,0,Metauten,27
31,0,Milagro,2.382
31,0,Mirafuentes,0
31,0,Miranda de Arga,355
31,0,Monreal/Elo,0
31,0,Monteagudo,636
31,0,Morentin,0
31,0,Mues,27
31,0,Murchante,0
31,0,Murieta,37
31,0,Murillo el Cuende,312
31,0,Murillo el Fruto,778
31,0,Muruzábal,87
31,0,Navascués/Nabaskoze,0
31,0,Nazar,0
31,0,Obanos,9
31,0,Oco,0
31,0,Ochagavía/Otsagabia,232
31,0,Odieta,0
31,0,Oiz,36
31,0,Olaibar,0
31,0,Olazti/Olazagutía,419
31,0,Olejua,0
31,0,Olite/Erriberri,3.940
31,0,Olóriz/Oloritz,616
31,0,Cendea de Olza/Oltza Zendea,643
31,0,Valle de Ollo/Ollaran,0
31,0,Orbaizeta,296
31,0,Orbara,89
31,0,Orísoain,0
31,0,Oronz/Orontze,0
31,0,Oroz-Betelu/Orotz-Betelu,211
31,0,Oteiza,0
31,1,Pamplona/Iruña,67.607
31,0,Peralta/Azkoien,1.480
31,0,Petilla de Aragón,0
31,0,Piedramillera,0
31,0,Pitillas,0
31,0,Puente la Reina/Gares,0
31,0,Pueyo,0
31,0,Ribaforada,1.880
31,0,Romanzado,0
31,0,Roncal/Erronkari,131
31,0,Orreaga/Roncesvalles,0
31,0,Sada,0
31,0,Saldías,0
31,0,Salinas de Oro/Jaitz,0
31,0,San Adrián,3.912
31,0,Sangüesa/Zangoza,348
31,0,San Martín de Unx,457
31,0,Sansol,32
31,0,Santacara,86
31,0,Doneztebe/Santesteban,408
31,0,Sarriés/Sartze,0
31,0,Sartaguda,21
31,0,Sesma,186
31,0,Sorlada,17
31,0,Sunbilla,126
31,0,Tafalla,3.975
31,0,Tiebas-Muruarte de Reta,0
31,0,Tirapu,54
31,0,Torralba del Río,49
31,0,Torres del Río,69
31,0,Tudela,17.727
31,0,Tulebras,0
31,0,Ucar,0
31,0,Ujué / Uxue,241
31,0,Ultzama,236
31,0,Unciti,0
31,0,Unzué/Untzue,0
31,0,Urdazubi/Urdax,48
31,0,Urdiain,55
31,0,Urraul Alto,0
31,0,Urraul Bajo,0
31,0,Urroz-Villa,0
31,0,Urroz,0
31,0,Urzainqui/Urzainki,95
31,0,Uterga,186
31,0,Uztárroz/Uztarroze,0
31,0,Luzaide/Valcarlos,172
31,0,Valtierra,1.246
31,0,Bera,594
31,0,Viana,0
31,0,Vidángoz/Bidankoze,4
31,0,Bidaurreta,0
31,0,Villafranca,1.624
31,0,Villamayor de Monjardín,85
31,0,Hiriberri/Villanueva de Aezkoa,0
31,0,Villatuerta,835
31,0,Villava/Atarrabia,1.703
31,0,Igantzi,202
31,0,Valle de Yerri/Deierri,148
31,0,Yesa,0
31,0,Zabalza/Zabaltza,0
31,0,Zubieta,0
31,0,Zugarramurdi,321
31,0,Zúñiga,88
31,0,Barañáin/Barañain,782
31,0,Berrioplano/Berriobeiti,670
31,0,Berriozar,15
31,0,Irurtzun,109
31,0,Beriáin,1.121
31,0,Orkoien,0
31,0,Zizur Mayor/Zizur Nagusia,0
31,0,Lekunberri,1.579
32,0,Allariz,4.206
32,0,Amoeiro,4
32,0,Arnoia (A),36
32,0,Avión,1.418
32,0,Baltar,229
32,0,Bande,739
32,0,Baños de Molgas,125
32,0,Barbadás,0
32,0,Barco de Valdeorras (O),936
32,0,Beade,0
32,0,Beariz,103
32,0,Blancos (Os),3.918
32,0,Boborás,0
32,0,Bola (A),1.031
32,0,Bolo (O),0
32,0,Calvos de Randín,371
32,0,Carballeda de Valdeorras,0
32,0,Carballeda de Avia,444
32,0,Carballiño (O),1.635
32,0,Cartelle,180
32,0,Castrelo do Val,165
32,0,Castrelo de Miño,440
32,0,Castro Caldelas,248
32,0,Celanova,483
32,0,Cenlle,0
32,0,Coles,0
32,0,Cortegada,155
32,0,Cualedro,0
32,0,Chandrexa de Queixa,0
32,0,Entrimo,136
32,0,Esgos,88
32,0,Xinzo de Limia,4.101
32,0,Gomesende,47
32,0,Gudiña (A),456
32,0,Irixo (O),0
32,0,Xunqueira de Ambía,306
32,0,Xunqueira de Espadanedo,486
32,0,Larouco,168
32,0,Laza,121
32,0,Leiro,0
32,0,Lobeira,60
32,0,Lobios,61
32,0,Maceda,619
32,0,Manzaneda,0
32,0,Maside,230
32,0,Melón,0
32,0,Merca (A),0
32,0,Mezquita (A),623
32,0,Montederramo,0
32,0,Monterrei,50
32,0,Muíños,390
32,0,Nogueira de Ramuín,1.865
32,0,Oímbra,0
32,1,Ourense,338
32,0,Paderne de Allariz,0
32,0,Padrenda,137
32,0,Parada de Sil,0
32,0,Pereiro de Aguiar (O),0
32,0,Peroxa (A),131
32,0,Petín,636
32,0,Piñor,386
32,0,Porqueira,812
32,0,Pobra de Trives (A),292
32,0,Pontedeva,99
32,0,Punxín,0
32,0,Quintela de Leirado,144
32,0,Rairiz de Veiga,682
32,0,Ramirás,0
32,0,Ribadavia,2.555
32,0,San Xoán de Río,138
32,0,Riós,552
32,0,Rúa (A),2.125
32,0,Rubiá,92
32,0,San Amaro,262
32,0,San Cibrao das Viñas,0
32,0,San Cristovo de Cea,727
32,0,Sandiás,35
32,0,Sarreaus,6
32,0,Taboadela,301
32,0,Teixeira (A),0
32,0,Toén,0
32,0,Trasmiras,2
32,0,Veiga (A),0
32,0,Verea,0
32,0,Verín,2.343
32,0,Viana do Bolo,0
32,0,Vilamarín,0
32,0,Vilamartín de Valdeorras,387
32,0,Vilar de Barrio,50
32,0,Vilar de Santos,0
32,0,Vilardevós,0
32,0,Vilariño de Conso,0
33,0,Allande,0
33,0,Aller,3.460
33,0,Amieva,1.438
33,0,Avilés,14.678
33,0,Belmonte de Miranda,0
33,0,Bimenes,453
33,0,Boal,194
33,0,Cabrales,944
33,0,Cabranes,26
33,0,Candamo,0
33,0,Cangas del Narcea,4.616
33,0,Cangas de Onís,281
33,0,Caravia,6
33,0,Carreño,674
33,0,Caso,689
33,0,Castrillón,2.010
33,0,Castropol,675
33,0,Coaña,0
33,0,Colunga,0
33,0,Corvera de Asturias,1
33,0,Cudillero,5.343
33,0,Degaña,0
33,0,Franco (El),491
33,0,Gijón/Xixón,119.141
33,0,Gozón,7.405
33,0,Grado,3.660
33,0,Grandas de Salime,0
33,0,Ibias,0
33,0,Illano,0
33,0,Illas,0
33,0,Langreo,5.454
33,0,Laviana,2.164
33,0,Lena,3.145
33,0,Valdés,4
33,0,Llanera,1.991
33,0,Llanes,4.337
33,0,Mieres,6.106
33,0,Morcín,11
33,0,Muros de Nalón,0
33,0,Nava,855
33,0,Navia,0
33,0,Noreña,546
33,0,Onís,492
33,1,Oviedo,58.277
33,0,Parres,17
33,0,Peñamellera Alta,0
33,0,Peñamellera Baja,0
33,0,Pesoz,0
33,0,Piloña,1.884
33,0,Ponga,921
33,0,Pravia,2.538
33,0,Proaza,0
33,0,Quirós,789
33,0,Regueras (Las),0
33,0,Ribadedeva,595
33,0,Ribadesella,0
33,0,Ribera de Arriba,0
33,0,Riosa,0
33,0,Salas,5.316
33,0,San Martín del Rey Aurelio,2.089
33,0,San Martín de Oscos,0
33,0,Santa Eulalia de Oscos,0
33,0,San Tirso de Abres,0
33,0,Santo Adriano,0
33,0,Sariego,0
33,0,Siero,5.124
33,0,Sobrescobio,0
33,0,Somiedo,1.463
33,0,Soto del Barco,0
33,0,Tapia de Casariego,2.682
33,0,Taramundi,0
33,0,Teverga,504
33,0,Tineo,3.431
33,0,Vegadeo,0
33,0,Villanueva de Oscos,0
33,0,Villaviciosa,0
33,0,Villayón,0
33,0,Yernes y Tameza,0
34,0,Abarca de Campos,0
34,0,Abia de las Torres,0
34,0,Aguilar de Campoo,1.077
34,0,Alar del Rey,571
34,0,Alba de Cerrato,0
34,0,Amayuelas de Arriba,0
34,0,Ampudia,0
34,0,Amusco,0
34,0,Antigüedad,0
34,0,Arconada,2
34,0,Astudillo,0
34,0,Autilla del Pino,0
34,0,Autillo de Campos,9
