prov_code,capital,town_name,debt
18,0,Cúllar,1.400
18,0,CúllarVega,3.657
18,0,Chauchina,369
18,0,Chimeneas,0
18,0,ChurrianadelaVega,3.050
18,0,Darro,35
18,0,DehesasdeGuadix,0
18,0,DehesasViejas,132
18,0,Deifontes,56
18,0,Diezma,0
18,0,Dílar,134
18,0,Dólar,9
18,0,Dúdar,94
18,0,Dúrcal,3.317
18,0,Escúzar,522
18,0,Ferreira,0
18,0,Fonelas,270
18,0,Freila,1.057
18,0,FuenteVaqueros,2.042
18,0,Galera,792
18,0,Gobernador,137
18,0,Gójar,2.577
18,0,Gor,17
18,0,Gorafe,25
18,1,Granada,205.093
18,0,Guadahortuna,1.026
18,0,Guadix,5.454
18,0,Gualchos,979
18,0,GüejarSierra,555
18,0,Güevéjar,479
18,0,Huélago,292
18,0,Huéneja,0
18,0,Huéscar,103
18,0,HuétordeSantillán,422
18,0,HuétorTájar,2.164
18,0,HuétorVega,193
18,0,Illora,6.959
18,0,Itrabo,0
18,0,Iznalloz,3.907
18,0,Játar,0
18,0,Jayena,0
18,0,JerezdelMarquesado,118
18,0,Jete,0
18,0,Jun,1.116
18,0,Juviles,0
18,0,Calahorra(La),137
18,0,Láchar,2.574
18,0,Lanjarón,3.026
18,0,Lanteira,26
18,0,Lecrín,0
18,0,Lentegí,0
18,0,Lobras,0
18,0,Loja,12.526
18,0,Lugros,76
18,0,Lújar,173
18,0,Malahá(La),308
18,0,Maracena,11.637
18,0,Marchal,0
18,0,Moclín,919
18,0,Molvízar,150
18,0,Monachil,5.152
18,0,Montefrío,2.813
18,0,Montejícar,140
18,0,Montillana,569
18,0,MoraledadeZafayona,472
18,0,Motril,12.289
18,0,Murtas,9
18,0,Nigüelas,2
18,0,Nívar,145
18,0,Ogíjares,4.084
18,0,Orce,886
18,0,Órgiva,1.345
18,0,Otívar,0
18,0,VilladeOtura,10.844
18,0,Padul,877
18,0,Pampaneira,197
18,0,PedroMartínez,469
18,0,Peligros,6.109
18,0,Peza(La),73
18,0,PinosGenil,51
18,0,PinosPuente,2.934
18,0,Píñar,534
18,0,Polícar,8
18,0,Polopos,1.931
18,0,Pórtugos,20
18,0,PuebladeDonFadrique,474
18,0,Pulianas,0
18,0,Purullena,991
18,0,Quéntar,141
18,0,Rubite,478
18,0,Salar,515
18,0,Salobreña,10.592
18,0,SantaCruzdelComercio,0
18,0,SantaFe,2.654
18,0,Soportújar,0
18,0,Sorvilán,392
18,0,Torre-Cardela,346
18,0,Torvizcón,0
18,0,Trevélez,51
18,0,Turón,0
18,0,Ugíjar,1.245
18,0,Válor,98
18,0,VélezdeBenaudalla,510
18,0,VentasdeHuelma,0
18,0,VillanuevadelasTorres,63
18,0,VillanuevaMesía,832
18,0,Víznar,195
18,0,Zafarraya,124
18,0,Zubia(La),2.420
18,0,Zújar,0
18,0,Taha(La),1.481
18,0,Valle(El),538
18,0,Nevada,411
18,0,AlpujarradelaSierra,0
18,0,Gabias(Las),3.323
18,0,Guajares(Los),42
18,0,ValledelZalabí,1.022
18,0,Villamena,37
18,0,Morelábor,0
18,0,Pinar(El),0
18,0,VegasdelGenil,5.672
18,0,CuevasdelCampo,1.424
18,0,Zagra,104
18,0,Valderrubio,0
18,0,DomingoPérezdeGranada,58
19,0,Abánades,0
19,0,Ablanque,0
19,0,Adobes,0
19,0,Alaminos,0
19,0,Alarilla,1
19,0,AlbalatedeZorita,0
19,0,Albares,0
19,0,Albendiego,0
19,0,Alcocer,1
19,0,AlcoleadelasPeñas,0
19,0,AlcoleadelPinar,0
19,0,Alcoroches,0
19,0,AldeanuevadeGuadalajara,0
19,0,AlgardeMesa,0
19,0,Algora,0
19,0,Alhóndiga,0
19,0,Alique,0
19,0,Almadrones,0
19,0,Almoguera,130
19,0,AlmonaciddeZorita,0
19,0,Alocén,0
19,0,Alovera,2.334
19,0,Alustante,0
19,0,Angón,0
19,0,Anguita,0
19,0,AnqueladelDucado,0
19,0,AnqueladelPedregal,0
19,0,Aranzueque,46
19,0,Arbancón,106
19,0,Arbeteta,0
19,0,Argecilla,0
19,0,Armallones,0
19,0,ArmuñadeTajuña,0
19,0,ArroyodelasFraguas,0
19,0,Atanzón,52
19,0,Atienza,0
19,0,Auñón,0
19,0,AzuquecadeHenares,9.000
19,0,Baides,55
19,0,BañosdeTajo,0
19,0,Bañuelos,0
19,0,Barriopedro,0
19,0,Berninches,0
19,0,Bodera(La),0
19,0,Brihuega,296
19,0,Budia,0
19,0,Bujalaro,0
19,0,Bustares,0
19,0,CabanillasdelCampo,2.310
19,0,CampillodeDueñas,0
19,0,CampillodeRanas,0
19,0,Campisábalos,0
19,0,Canredondo,0
19,0,Cantalojas,0
19,0,Cañizar,0
19,0,CardosodelaSierra(El),0
19,0,CasadeUceda,0
19,0,Casar(El),3.152
19,0,CasasdeSanGalindo,0
19,0,Caspueñas,0
19,0,CastejóndeHenares,0
19,0,CastellardelaMuela,0
19,0,Castilforte,0
19,0,Castilnuevo,0
19,0,CendejasdeEnmedio,0
19,0,CendejasdelaTorre,0
19,0,Centenera,0
19,0,Cifuentes,1.536
19,0,Cincovillas,0
19,0,Ciruelas,23
19,0,CiruelosdelPinar,0
19,0,Cobeta,0
19,0,Cogollor,0
19,0,Cogolludo,225
19,0,CondemiosdeAbajo,0
19,0,CondemiosdeArriba,0
19,0,Congostrina,0
19,0,Copernal,0
19,0,Corduente,0
19,0,CubillodeUceda(El),0
19,0,Checa,24
19,0,Chequilla,3
19,0,Chiloeches,0
19,0,ChillaróndelRey,0
19,0,Driebes,15
19,0,Durón,0
19,0,Embid,0
19,0,Escamilla,0
19,0,Escariche,6
19,0,Escopete,0
19,0,EspinosadeHenares,0
19,0,Esplegares,0
19,0,Establés,0
19,0,Estriégana,0
19,0,Fontanar,232
19,0,Fuembellida,0
19,0,Fuencemillán,0
19,0,FuentelahigueradeAlbatages,0
19,0,Fuentelencina,88
19,0,Fuentelsaz,0
19,0,Fuentelviejo,0
19,0,Fuentenovilla,435
19,0,Gajanejos,0
19,0,Galápagos,0
19,0,GalvedeSorbe,0
19,0,GascueñadeBornova,0
19,1,Guadalajara,25.444
19,0,Henche,0
19,0,HerasdeAyuso,0
19,0,Herrería,0
19,0,Hiendelaencina,0
19,0,Hijes,0
19,0,Hita,0
19,0,Hombrados,0
19,0,Hontoba,0
19,0,Horche,403
19,0,HortezueladeOcén,0
19,0,Huerce(La),0
19,0,HuérmecesdelCerro,66
19,0,Huertahernando,0
19,0,Hueva,35
19,0,Humanes,138
19,0,Illana,23
19,0,Iniéstola,0
19,0,Inviernas(Las),0
19,0,Irueste,0
19,0,Jadraque,348
19,0,Jirueque,11
19,0,Ledanca,0
19,0,LorancadeTajuña,0
19,0,Lupiana,0
19,0,Luzaga,0
19,0,Luzón,0
19,0,Majaelrayo,0
19,0,MálagadelFresno,0
19,0,Malaguilla,5
19,0,Mandayona,0
19,0,Mantiel,0
19,0,Maranchón,0
19,0,Marchamalo,780
19,0,MasegosodeTajuña,0
19,0,Matarrubia,0
19,0,Matillas,3
19,0,Mazarete,0
19,0,Mazuecos,17
19,0,Medranda,0
19,0,Megina,0
19,0,Membrillera,0
19,0,MiedesdeAtienza,0
19,0,Mierla(La),0
19,0,Milmarcos,0
19,0,Millana,7
19,0,Miñosa(La),0
19,0,Mirabueno,0
19,0,Miralrío,0
19,0,Mochales,0
19,0,Mohernando,0
19,0,MolinadeAragón,375
19,0,Monasterio,0
19,0,Mondéjar,670
19,0,Montarrón,49
19,0,MoratilladelosMeleros,0
19,0,Morenilla,0
19,0,Muduex,0
19,0,NavasdeJadraque(Las),0
19,0,Negredo,0
19,0,Ocentejo,0
19,0,Olivar(El),0
19,0,OlmedadeCobeta,53
19,0,OlmedadeJadraque(La),0
19,0,Ordial(El),114
19,0,Orea,169
19,0,PálmacesdeJadraque,0
19,0,Pardos,0
19,0,ParedesdeSigüenza,0
19,0,Pareja,0
19,0,Pastrana,208
19,0,Pedregal(El),0
19,0,Peñalén,0
19,0,Peñalver,0
19,0,PeralejosdelasTruchas,0
19,0,Peralveche,0
19,0,PinilladeJadraque,0
19,0,PinilladeMolina,0
19,0,Pioz,6.733
19,0,Piqueras,0
19,0,PobodeDueñas(El),0
19,0,PovedadelaSierra,0
19,0,PozodeAlmoguera,0
19,0,PozodeGuadalajara,0
19,0,PrádenadeAtienza,0
19,0,PradosRedondos,0
19,0,PuebladeBeleña,0
19,0,PuebladeValles,41
19,0,Quer,0
19,0,RebollosadeJadraque,0
19,0,Recuenco(El),0
19,0,Renera,0
19,0,Retiendas,9
19,0,RibadeSaelices,0
19,0,RillodeGallo,0
19,0,RiofríodelLlano,0
19,0,RobledillodeMohernando,0
19,0,RobledodeCorpes,0
19,0,RomanillosdeAtienza,0
19,0,Romanones,0
19,0,RuedadelaSierra,0
19,0,Sacecorbo,320
19,0,Sacedón,314
19,0,SaelicesdelaSal,0
19,0,Salmerón,0
19,0,SanAndrésdelCongosto,0
19,0,SanAndrésdelRey,0
19,0,Santiuste,0
19,0,Saúca,0
19,0,Sayatón,0
19,0,Selas,0
19,0,Setiles,0
19,0,Sienes,0
19,0,Sigüenza,1.843
19,0,SolanillosdelExtremo,111
19,0,Somolinos,0
19,0,Sotillo(El),0
19,0,Sotodosos,0
19,0,Tamajón,229
19,0,Taragudo,0
19,0,Taravilla,0
19,0,Tartanedo,0
19,0,Tendilla,63
19,0,Terzaga,0
19,0,Tierzo,0
19,0,Toba(La),0
19,0,Tordelrábano,0
19,0,Tordellego,0
19,0,Tordesilos,0
19,0,Torija,650
19,0,TorrecuadradadeMolina,0
19,0,Torrecuadradilla,0
19,0,TorredelBurgo,53
19,0,TorrejóndelRey,1.088
19,0,TorremochadeJadraque,0
19,0,TorremochadelCampo,0
19,0,TorremochadelPinar,5
19,0,Torremochuela,0
19,0,Torrubia,0
19,0,TórtoladeHenares,283
19,0,Tortuera,0
19,0,Tortuero,0
19,0,Traíd,0
19,0,Trijueque,668
19,0,Trillo,1
19,0,Uceda,1.242
19,0,Ujados,0
19,0,Utande,0
19,0,Valdarachas,0
19,0,Valdearenas,1
19,0,Valdeavellano,0
19,0,Valdeaveruelo,223
19,0,Valdeconcha,4
19,0,Valdegrudas,0
19,0,Valdelcubo,0
19,0,ValdenuñoFernández,0
19,0,ValdepeñasdelaSierra,25
19,0,Valderrebollo,0
19,0,Valdesotos,0
19,0,ValfermosodeTajuña,0
19,0,Valhermoso,0
19,0,ValtabladodelRío,0
19,0,ValverdedelosArroyos,0
19,0,VianadeJadraque,0
19,0,VillanuevadeAlcorón,0
19,0,VillanuevadeArgecilla,0
19,0,VillanuevadelaTorre,0
19,0,VillaresdeJadraque,0
19,0,VillasecadeHenares,0
19,0,VillasecadeUceda,0
19,0,VilleldeMesa,49
19,0,Viñuelas,0
19,0,Yebes,0
19,0,Yebra,285
19,0,YélamosdeAbajo,0
19,0,YélamosdeArriba,0
19,0,YunqueradeHenares,1.165
19,0,Yunta(La),0
19,0,Zaorejas,0
19,0,ZarzueladeJadraque,0
19,0,ZoritadelosCanes,0
19,0,Semillas,0
20,0,Abaltzisketa,0
20,0,Aduna,0
20,0,Aizarnazabal,562
20,0,Albiztur,128
20,0,Alegia,111
20,0,Alkiza,0
20,0,Altzo,0
20,0,Amezketa,116
20,0,Andoain,4.701
20,0,Anoeta,1.245
20,0,Antzuola,1.181
20,0,Arama,0
20,0,Aretxabaleta,3.306
20,0,Asteasu,718
20,0,Ataun,352
20,0,Aia,0
20,0,Azkoitia,4.765
20,0,Azpeitia,2.687
20,0,Beasain,3.158
20,0,Beizama,57
20,0,Belauntza,0
20,0,Berastegi,609
20,0,Berrobi,233
20,0,Bidania-Goiatz,141
20,0,Zegama,0
20,0,Zerain,188
20,0,Zestoa,339
20,0,Zizurkil,1.082
20,0,Deba,1.315
20,0,Eibar,2.798
20,0,Elduain,21
20,0,Elgoibar,87
20,0,Elgeta,530
20,0,Eskoriatza,590
20,0,Ezkio,0
20,0,Hondarribia,1
20,0,Gaintza,0
20,0,Gabiria,134
20,0,Getaria,1.192
20,0,Hernani,1.593
20,0,Hernialde,0
20,0,Ibarra,1.650
20,0,Idiazabal,574
20,0,Ikaztegieta,288
20,0,Irun,19.779
20,0,Irura,72
20,0,Itsasondo,0
20,0,Larraul,15
20,0,Lazkao,268
20,0,Leaburu,6
20,0,Legazpi,589
20,0,Legorreta,110
20,0,Lezo,1.514
20,0,Lizartza,0
20,0,Arrasate/Mondragón,1.292
20,0,Mutriku,1.721
20,0,Mutiloa,377
20,0,Olaberria,0
20,0,Oñati,902
20,0,Orexa,262
20,0,Orio,0
20,0,Ormaiztegi,490
20,0,Oiartzun,2.239
20,0,Pasaia,2.138
20,0,Soraluze/PlacenciadelasArmas,837
20,0,Errezil,204
20,0,Errenteria,12.983
20,0,Leintz-Gatzaga,0
20,1,San Sebastián,69.584
20,0,Segura,486
20,0,Tolosa,6.389
20,0,Urnieta,767
20,0,Usurbil,816
20,0,Bergara,5.699
20,0,Villabona,1.916
20,0,Ordizia,3.694
20,0,Urretxu,949
20,0,Zaldibia,0
20,0,Zarautz,8.851
20,0,Zumarraga,1.417
20,0,Zumaia,1.799
20,0,Mendaro,0
20,0,Lasarte-Oria,1.116
20,0,Astigarraga,300
20,0,Baliarrain,0
20,0,Orendain,91
20,0,Altzaga,0
20,0,Gaztelu,111
21,0,Alájar,210
21,0,Aljaraque,11.467
21,0,Almendro(El),0
21,0,AlmonasterlaReal,0
21,0,Almonte,35.404
21,0,Alosno,1.535
21,0,Aracena,2.834
21,0,Aroche,4.287
21,0,ArroyomolinosdeLeón,781
21,0,Ayamonte,45.728
21,0,Beas,2.287
21,0,Berrocal,134
21,0,BollullosPardelCondado,12.661
21,0,Bonares,0
21,0,CabezasRubias,0
21,0,Cala,914
21,0,Calañas,1.164
21,0,Campillo(El),255
21,0,Campofrío,591
21,0,CañaveraldeLeón,218
21,0,Cartaya,15.285
21,0,CastañodelRobledo,0
21,0,CerrodeAndévalo(El),0
21,0,Corteconcepción,10
21,0,Cortegana,7.450
21,0,Cortelazor,176
21,0,CumbresdeEnmedio,0
21,0,CumbresdeSanBartolomé,238
21,0,CumbresMayores,592
21,0,Chucena,232
21,0,Encinasola,976
21,0,EscacenadelCampo,1.488
21,0,Fuenteheridos,324
21,0,Galaroza,943
21,0,Gibraleón,7.483
21,0,GranadadeRío-Tinto(La),55
21,0,Granado(El),0
21,0,HigueradelaSierra,700
21,0,Hinojales,152
21,0,Hinojos,534
21,1,Huelva,183.887
21,0,IslaCristina,22.857
21,0,Jabugo,0
21,0,Lepe,29.988
21,0,LinaresdelaSierra,64
21,0,LucenadelPuerto,597
21,0,Manzanilla,1.413
21,0,Marines(Los),104
21,0,MinasdeRiotinto,1.236
21,0,Moguer,4.464
21,0,Nava(La),1.100
21,0,Nerva,7.971
21,0,Niebla,956
21,0,PalmadelCondado(La),8.402
21,0,PalosdelaFrontera,2
21,0,PaternadelCampo,0
21,0,Paymogo,8
21,0,PuebladeGuzmán,0
21,0,PuertoMoral,0
21,0,PuntaUmbría,20.019
21,0,RocianadelCondado,372
21,0,RosaldelaFrontera,678
21,0,SanBartolomédelaTorre,0
21,0,SanJuandelPuerto,2.203
21,0,SanlúcardeGuadiana,178
21,0,SanSilvestredeGuzmán,1
21,0,SantaAnalaReal,218
21,0,SantaBárbaradeCasa,0
21,0,SantaOlalladelCala,963
21,0,Trigueros,1.406
21,0,Valdelarco,0
21,0,ValverdedelCamino,39.902
21,0,Villablanca,551
21,0,VillalbadelAlcor,0
21,0,VillanuevadelasCruces,0
21,0,VillanuevadelosCastillejos,199
21,0,Villarrasa,661
21,0,ZalamealaReal,932
21,0,Zufre,0
22,0,Abiego,26
22,0,Abizanda,0
22,0,Adahuesca,0
22,0,Agüero,37
22,0,Aisa,48
22,0,AlbalatedeCinca,158
22,0,Albalatillo,4
22,0,Albelda,200
22,0,AlberoAlto,0
22,0,AlberoBajo,0
22,0,AlberueladeTubo,94
22,0,AlcaládeGurrea,0
22,0,AlcaládelObispo,0
22,0,Alcampell,161
22,0,AlcoleadeCinca,132
22,0,Alcubierre,0
22,0,Alerre,0
22,0,Alfántega,45
22,0,Almudévar,645
22,0,AlmuniadeSanJuan,59
22,0,Almuniente,479
22,0,Alquézar,34
22,0,Altorricón,0
22,0,Angüés,68
22,0,Ansó,11
22,0,Antillón,9
22,0,AragüésdelPuerto,0
22,0,Arén,66
22,0,Argavieso,0
22,0,Arguis,0
22,0,Ayerbe,280
22,0,Azanuy-Alins,0
22,0,Azara,0
22,0,Azlor,0
22,0,Baélls,0
22,0,Bailo,50
22,0,Baldellou,0
22,0,Ballobar,53
22,0,Banastás,0
22,0,Barbastro,2.024
22,0,Barbués,0
22,0,Barbuñales,0
22,0,Bárcabo,0
22,0,BelverdeCinca,308
22,0,Benabarre,1.222
22,0,Benasque,1.941
22,0,Berbegal,356
22,0,Bielsa,0
22,0,Bierge,93
22,0,Biescas,652
22,0,Binaced,0
22,0,Binéfar,1.153
22,0,Bisaurri,0
22,0,Biscarrués,8
22,0,BlecuayTorres,0
22,0,Boltaña,413
22,0,Bonansa,0
22,0,Borau,0
22,0,Broto,339
22,0,Caldearenas,0
22,0,Campo,520
22,0,Camporrélls,101
22,0,CanaldeBerdún,0
22,0,Candasnos,0
22,0,Canfranc,240
22,0,Capdesaso,54
22,0,Capella,0
22,0,CasbasdeHuesca,66
22,0,CastejóndelPuente,0
22,0,CastejóndeMonegros,464
22,0,CastejóndeSos,42
22,0,Castelflorite,2
22,0,CastiellodeJaca,129
22,0,Castigaleu,0
22,0,Castillazuelo,0
22,0,Castillonroy,49
22,0,Colungo,0
22,0,Chalamera,44
22,0,Chía,0
22,0,Chimillas,0
22,0,Esplús,176
22,0,Estada,0
22,0,Estadilla,1.409
22,0,EstopiñándelCastillo,15
22,0,Fago,0
22,0,Fanlo,0
22,0,Fiscal,66
22,0,Fonz,182
22,0,ForadadadelToscar,0
22,0,Fraga,2.086
22,0,Fueva(La),184
22,0,Gistaín,54
22,0,Grado(El),0
22,0,Grañén,772
22,0,Graus,2.012
22,0,GurreadeGállego,65
22,0,HozdeJaca,0
22,0,Huerto,0
22,1,Huesca,20.508
22,0,Ibieca,0
22,0,Igriés,0
22,0,Ilche,0
22,0,Isábena,49
22,0,Jaca,3.239
22,0,Jasa,0
22,0,Labuerda,150
22,0,Laluenga,0
22,0,Lalueza,0
22,0,Lanaja,0
22,0,Laperdiguera,0
22,0,Lascellas-Ponzano,0
22,0,Lascuarre,0
22,0,Laspaúles,27
22,0,Laspuña,72
22,0,Loarre,0
22,0,Loporzano,0
22,0,Loscorrales,0
22,0,MonesmayCajigar,0
22,0,Monflorite-Lascasas,35
22,0,Montanuy,0
22,0,Monzón,9.163
22,0,Naval,0
22,0,Novales,0
22,0,Nueno,0
22,0,Olvena,0
22,0,Ontiñena,0
22,0,OssodeCinca,47
22,0,Palo,80
22,0,Panticosa,934
22,0,Peñalba,0
22,0,PeñasdeRiglos(Las),0
22,0,PeraltadeAlcofea,285
22,0,PeraltadeCalasanz,0
22,0,Peraltilla,0
22,0,Perarrúa,0
22,0,Pertusa,171
22,0,Piracés,0
22,0,Plan,85
22,0,Poleñino,81
22,0,PozándeVero,0
22,0,PuebladeCastro(La),103
22,0,PuentedeMontañana,62
22,0,Puértolas,209
22,0,PueyodeAraguás(El),0
22,0,PueyodeSantaCruz,3
22,0,Quicena,26
22,0,Robres,0
22,0,Sabiñánigo,3.110
22,0,Sahún,0
22,0,SalasAltas,72
22,0,SalasBajas,0
22,0,Salillas,0
22,0,SallentdeGállego,0
22,0,SanEstebandeLitera,0
22,0,Sangarrén,12
22,0,SanJuandePlan,162
22,0,SantaCilia,37
22,0,SantaCruzdelaSerós,0
22,0,SantaliestraySanQuílez,0
22,0,Sariñena,3.181
22,0,Secastilla,0
22,0,Seira,0
22,0,Sena,0
22,0,SenésdeAlcubierre,0
22,0,Sesa,0
22,0,Sesué,0
22,0,Siétamo,274
22,0,Sopeira,0
22,0,TamaritedeLitera,0
22,0,Tardienta,0
22,0,Tella-Sin,245
22,0,Tierz,65
22,0,Tolva,43
22,0,Torla-Ordesa,0
22,0,TorralbadeAragón,0
22,0,TorrelaRibera,0
22,0,TorrentedeCinca,0
22,0,TorresdeAlcanadre,20
22,0,TorresdeBarbués,36
22,0,Tramaced,11
22,0,Valfarta,0
22,0,ValledeBardají,0
22,0,ValledeLierp,0
22,0,VelilladeCinca,46
22,0,Beranuy,0
22,0,ViacampyLitera,0
22,0,Vicién,24
22,0,Villanova,0
22,0,Villanúa,0
22,0,VillanuevadeSigena,0
22,0,YebradeBasa,0
22,0,Yésero,0
22,0,Zaidín,76
22,0,ValledeHecho,0
22,0,PuentelaReinadeJaca,0
22,0,SanMigueldelCinca,66
22,0,Sotonera(La),0
22,0,Lupiñén-Ortilla,0
22,0,SantaMaríadeDulcis,6
22,0,Aínsa-Sobrarbe,506
22,0,HozyCostean,67
22,0,Vencillón,0
23,0,AlbanchezdeMágina,686
23,0,AlcalálaReal,5.298
23,0,Alcaudete,1.052
23,0,Aldeaquemada,378
23,0,Andújar,27.439
23,0,Arjona,520
23,0,Arjonilla,371
23,0,Arquillos,589
23,0,Baeza,7.464
23,0,Bailén,8.000
23,0,BañosdelaEncina,0
23,0,BeasdeSegura,1.637
23,0,Begíjar,0
23,0,BélmezdelaMoraleda,0
23,0,Benatae,87
23,0,CabradelSantoCristo,0
23,0,Cambil,2.000
23,0,CampillodeArenas,4.632
23,0,Canena,0
23,0,Carboneros,0
23,0,Carolina(La),15.077
23,0,Castellar,1.079
23,0,CastillodeLocubín,1.494
23,0,Cazalilla,6
23,0,Cazorla,7.153
23,0,ChiclanadeSegura,372
23,0,Chilluévar,0
23,0,Escañuela,328
23,0,Espelúy,289
23,0,Frailes,613
23,0,FuensantadeMartos,0
23,0,FuertedelRey,0
23,0,Génave,134
23,0,GuardiadeJaén(La),1.210
23,0,Guarromán,400
23,0,Lahiguera,313
23,0,HigueradeCalatrava,117
23,0,Hinojares,136
23,0,Hornos,205
23,0,Huelma,0
23,0,Huesa,1.112
23,0,Ibros,31
23,0,Iruela(La),901
23,0,Iznatoraf,358
23,0,Jabalquinto,166
23,1,Jaén,426.381
23,0,Jamilena,6.020
23,0,Jimena,997
23,0,Jódar,6.238
23,0,Larva,0
23,0,Linares,13.852
23,0,Lopera,294
23,0,Lupión,0
23,0,ManchaReal,158
23,0,Marmolejo,6.036
23,0,Martos,5.430
23,0,Mengíbar,3.573
23,0,Montizón,456
23,0,NavasdeSanJuan,902
23,0,Noalejo,1.831
23,0,Orcera,6.088
23,0,PealdeBecerro,638
23,0,Pegalajar,2.329
23,0,Porcuna,0
23,0,PozoAlcón,1.358
23,0,PuentedeGénave,4.158
23,0,PuertadeSegura(La),5.240
23,0,Quesada,1.627
23,0,Rus,27
23,0,Sabiote,1.231
23,0,SantaElena,341
23,0,SantiagodeCalatrava,0
23,0,SantistebandelPuerto,1.711
23,0,SantoTomé,0
23,0,SeguradelaSierra,3.380
23,0,Siles,1.168
23,0,SorihueladelGuadalimar,603
23,0,Torreblascopedro,0
23,0,Torredelcampo,4.101
23,0,Torredonjimeno,1.870
23,0,Torreperogil,4.380
23,0,Torres,360
23,0,TorresdeAlbánchez,2.001
23,0,Úbeda,10.895
23,0,ValdepeñasdeJaén,1.077
23,0,Vilches,2.457
23,0,Villacarrillo,7.404
23,0,VillanuevadelaReina,285
23,0,VillanuevadelArzobispo,5.493
23,0,Villardompardo,81
23,0,Villares(Los),10.150
23,0,Villarrodrigo,20
23,0,Cárcheles,663
23,0,BedmaryGarcíez,1.769
23,0,Villatorres,1.059
23,0,Santiago-Pontones,947
23,0,ArroyodelOjanco,379
24,0,Acebedo,0
24,0,Algadefe,0
24,0,AlijadelInfantado,0
24,0,Almanza,4
24,0,Antigua(La),0
24,0,Ardón,0
24,0,Arganza,0
24,0,Astorga,2.775
24,0,Balboa,27
24,0,Bañeza(La),2.789
24,0,Barjas,5
24,0,BarriosdeLuna(Los),0
24,0,Bembibre,1.017
24,0,Benavides,0
24,0,Benuza,4
24,0,BercianosdelPáramo,0
24,0,BercianosdelRealCamino,0
24,0,BerlangadelBierzo,0
24,0,BocadeHuérgano,32
24,0,Boñar,0
24,0,Borrenes,0
24,0,Brazuelo,4
24,0,BurgoRanero(El),0
24,0,Burón,0
24,0,BustillodelPáramo,131
24,0,CabañasRaras,0
24,0,CabrerosdelRío,0
24,0,Cabrillanes,0
24,0,Cacabelos,4.139
24,0,CalzadadelCoto,0
24,0,Campazas,0
24,0,CampodeVillavidel,0
24,0,Camponaraya,43
24,0,Candín,0
24,0,Cármenes,211
24,0,Carracedelo,0
24,0,Carrizo,0
24,0,Carrocera,0
24,0,Carucedo,0
24,0,Castilfalé,0
24,0,CastrillodeCabrera,0
24,0,CastrillodelaValduerna,0
24,0,Castrocalbón,31
24,0,Castrocontrigo,0
24,0,Castropodame,0
24,0,CastrotierradeValmadrigal,0
24,0,Cea,0
24,0,Cebanico,66
24,0,CebronesdelRío,0
24,0,CimanesdelaVega,0
24,0,CimanesdelTejar,444
24,0,Cistierna,1.972
24,0,Congosto,0
24,0,CorbillosdelosOteros,0
24,0,Corullón,0
24,0,Crémenes,0
24,0,Cuadros,0
24,0,CubillasdelosOteros,0
24,0,CubillasdeRueda,0
24,0,CubillosdelSil,0
24,0,ChozasdeAbajo,992
24,0,Destriana,0
24,0,Encinedo,0
24,0,Ercina(La),53
24,0,EscobardeCampos,0
24,0,Fabero,1.796
24,0,FolgosodelaRibera,0
24,0,FresnodelaVega,42
24,0,FuentesdeCarbajal,0
24,0,GarrafedeTorío,0
24,0,GordalizadelPino,0
24,0,Gordoncillo,14
24,0,Gradefes,0
24,0,GrajaldeCampos,0
24,0,GusendosdelosOteros,0
24,0,HospitaldeÓrbigo,586
24,0,Igüeña,11
24,0,Izagre,0
24,0,JoarilladelasMatas,0
24,0,LagunaDalga,0
24,0,LagunadeNegrillos,83
24,1,León,202.137
24,0,Lucillo,0
24,0,Luyego,0
24,0,LlamasdelaRibera,0
24,0,MagazdeCepeda,0
24,0,MansilladelasMulas,0
24,0,MansillaMayor,15
24,0,Maraña,0
24,0,MatadeóndelosOteros,0
24,0,MatallanadeTorío,376
24,0,Matanza,50
24,0,Molinaseca,174
24,0,MuriasdeParedes,47
24,0,NocedadelBierzo,0
24,0,Oencia,112
24,0,Omañas(Las),0
24,0,Onzonilla,0
24,0,OsejadeSajambre,0
24,0,PajaresdelosOteros,209
24,0,PalaciosdelaValduerna,0
24,0,PalaciosdelSil,110
24,0,PáramodelSil,0
24,0,Peranzanes,0
24,0,PobladuradePelayoGarcía,79
24,0,PoladeGordón(La),1.386
24,0,Ponferrada,31.146
24,0,PosadadeValdeón,0
24,0,PozuelodelPáramo,0
24,0,PradodelaGuzpeña,0
24,0,PriaranzadelBierzo,251
24,0,Prioro,147
24,0,PuebladeLillo,342
24,0,PuentedeDomingoFlórez,308
24,0,QuintanadelCastillo,0
24,0,QuintanadelMarco,0
24,0,QuintanayCongosto,0
24,0,ReguerasdeArriba,0
24,0,Reyero,0
24,0,Riaño,0
24,0,RiegodelaVega,0
24,0,Riello,0
24,0,RiosecodeTapia,0
24,0,Robla(La),1.138
24,0,RoperuelosdelPáramo,0
24,0,Sabero,53
24,0,Sahagún,817
24,0,SanAdriándelValle,41
24,0,SanAndrésdelRabanedo,59.775
24,0,Sancedo,0
24,0,SanCristóbaldelaPolantera,0
24,0,SanEmiliano,0
24,0,SanEstebandeNogales,9
24,0,SanJustodelaVega,0
24,0,SanMillándelosCaballeros,0
24,0,SanPedroBercianos,0
24,0,SantaColombadeCurueño,0
24,0,SantaColombadeSomoza,0
